@relation 'readsb-hist_filtered_by_Taiwan_manual_edges-weka.filters.unsupervised.attribute.Remove-R1-11,14,16-18,20-29_clustered'

@attribute Instance_number numeric
@attribute gs numeric
@attribute track numeric
@attribute squawk numeric
@attribute nav_heading numeric
@attribute ecef_x numeric
@attribute ecef_y numeric
@attribute ecef_z numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
275,353.6,17.1,3127,9.14,-2945613.34142,5038464.0099,2571812.188605,cluster10
276,413.1,229.91,7161,241.17,-3013099.530509,4933276.203954,2707187.726146,cluster12
277,352.7,17.15,3127,9.14,-2945647.804501,5038082.190123,2572463.941881,cluster10
278,413.1,229.91,7161,241.17,-3012548.910957,4933959.647352,2706554.918572,cluster12
279,350.8,17.25,3127,9.14,-2945687.890326,5037554.867874,2573337.229038,cluster10
280,413.7,229.8,7161,241.17,-3012009.059671,4934630.876226,2705931.96694,cluster12
281,350.5,17.09,3127,9.14,-2945730.068984,5037104.04147,2574114.669716,cluster10
282,413.7,229.8,7161,241.17,-3011490.631419,4935276.928893,2705330.678837,cluster12
283,349.5,17.14,3127,9.14,-2945764.606525,5036661.396326,2574865.660805,cluster10
284,413.7,229.8,7161,241.17,-3010894.331014,4936016.569251,2704644.898206,cluster12
285,348.3,17.03,3127,9.14,-2945809.017797,5036245.98041,2575589.558147,cluster10
286,413.7,229.8,7161,241.17,-3010378.150821,4936659.061315,2704046.776823,cluster12
287,347.3,17.08,3127,9.14,-2945854.637719,5035808.48779,2576373.817598,cluster10
288,413.7,229.8,7161,241.17,-3009838.572492,4937332.145739,2703418.450785,cluster12
289,347,16.92,3127,9.14,-2945907.069611,5035326.849172,2577255.08623,cluster10
290,414.3,229.7,7161,241.17,-3009288.04906,4938016.714093,2702780.908429,cluster12
291,347,16.92,3127,9.14,-2945958.147737,5034891.760725,2578046.599624,cluster10
292,414.3,229.7,7161,241.17,-3008759.394894,4938673.711693,2702168.97009,cluster12
293,347,16.92,3127,9.14,-2946004.606267,5034475.246908,2578806.810987,cluster10
294,414.3,229.7,7161,241.17,-3008282.147307,4939266.624188,2701616.554441,cluster12
295,348,16.87,3127,9.14,-2946060.129148,5034021.2714,2579629.484017,cluster10
296,414.3,229.7,7161,241.17,-3007741.499918,4939938.760979,2700989.518176,cluster12
297,348.3,17.03,3127,9.14,-2946107.422684,5033590.383732,2580416.172458,cluster10
298,414.3,229.7,7161,241.17,-3007149.579807,4940676.70696,2700298.752326,cluster12
299,347.3,17.08,3127,9.14,-2946152.35382,5033197.230575,2581131.663918,cluster10
300,414.3,229.7,7161,241.17,-3006639.667721,4941308.019829,2699711.323735,cluster12
301,347.3,17.08,3127,9.14,-2946205.020725,5032757.506534,2581928.848081,cluster10
302,415,229.59,7161,241.17,-3006099.587788,4941980.59866,2699081.56613,cluster12
303,347.3,17.08,3127,9.14,-2946253.879326,5032308.118833,2582748.883643,cluster10
304,415,229.59,7161,241.17,-3005548.333519,4942664.885344,2698442.386992,cluster12
305,347.3,17.08,3127,9.14,-2946304.016663,5031890.387499,2583505.46542,cluster10
306,415,229.59,7161,241.17,-3005008.07343,4943339.237276,2697808.728148,cluster12
307,347.6,17.24,3127,9.14,-2946358.347977,5031431.342288,2584337.410908,cluster10
308,415,229.59,7161,241.17,-3004462.94168,4944012.14865,2697182.71089,cluster12
309,347.6,17.24,3127,9.14,-2946410.967097,5030998.035708,2585120.867184,cluster10
310,415,229.59,7161,241.17,-3003914.666475,4944694.630659,2696542.222163,cluster12
311,350.5,17.09,3127,9.14,-2946461.927589,5030584.307138,2585886.609001,cluster10
312,415,229.59,7161,241.17,-3003359.027701,4945382.465702,2695899.680718,cluster12
313,415,229.59,7161,241.17,-3002798.070344,4946079.414772,2695245.896269,cluster12
314,415,229.59,7161,241.17,-3002300.635974,4946697.640734,2694665.398939,cluster12
315,415,229.59,7161,241.17,-3001734.624189,4947398.653389,2694008.923563,cluster12
316,415,229.59,7161,241.17,-3001182.624202,4948083.403052,2693366.251084,cluster12
317,415,229.59,7161,241.17,-3000642.225086,4948751.993177,2692739.908887,cluster12
318,415,229.59,7161,241.17,-3000121.594484,4949397.619963,2692133.33393,cluster12
319,415,229.59,7161,241.17,-2999563.908896,4950083.410023,2691493.797153,cluster12
320,415,229.59,7161,241.17,-2999032.891248,4950742.609727,2690873.018055,cluster12
321,415.8,229.68,7161,241.17,-2998510.969392,4951387.53215,2690267.968578,cluster12
322,415.8,229.68,7161,241.17,-2997948.077691,4952085.101978,2689611.261145,cluster12
323,416.4,229.58,7161,241.17,-2997405.381953,4952755.133184,2688982.305039,cluster12
324,416.4,229.58,7161,241.17,-2996873.719794,4953413.889057,2688361.400771,cluster12
325,416.4,229.58,7161,241.17,-2996326.171736,4954087.145862,2687731.06795,cluster12
326,416.4,229.58,7161,241.17,-2995781.554226,4954758.963924,2687099.692721,cluster12
327,416.4,229.58,7161,241.17,-2995248.536511,4955417.310812,2686479.806378,cluster12
328,416.4,229.58,7161,241.17,-2994690.117666,4956103.342987,2685836.745344,cluster12
329,416.4,229.58,7161,241.17,-2994146.969938,4956774.944882,2685202.848585,cluster12
330,416.4,229.58,7161,241.17,-2993622.105421,4957419.692617,2684597.72611,cluster12
331,416.4,229.58,7161,241.17,-2993022.202823,4958158.950883,2683901.298676,cluster12
332,416.4,229.58,7161,241.17,-2992486.716159,4958819.47617,2683278.018808,cluster12
333,417.2,229.67,7161,241.17,-2992017.579883,4959395.417916,2682736.692313,cluster12
334,417,229.47,7161,241.17,-2991438.40604,4960107.705464,2682065.637324,cluster12
335,417,229.47,7161,241.17,-2990880.359309,4960795.101249,2681416.586353,cluster12
336,417.2,229.67,7161,241.17,-2990355.362775,4961438.588534,2680811.482813,cluster12
337,417.2,229.67,7161,241.17,-2989821.844727,4962097.662951,2680186.633423,cluster12
338,417.8,229.56,7161,241.17,-2989196.847541,4962864.09651,2679464.580111,cluster12
339,417,229.47,7161,241.17,-2988647.617467,4963537.20537,2678830.360317,cluster12
340,417.2,229.67,7161,241.17,-2988112.482737,4964194.085028,2678210.063928,cluster12
341,417.2,229.67,7161,241.17,-2987617.990084,4964798.813498,2677640.707164,cluster12
342,416.4,229.58,7161,241.17,-2987007.634771,4965550.492311,2676927.710639,cluster12
343,416.4,229.58,7161,241.17,-2986491.917485,4966180.075894,2676335.134178,cluster12
344,416.4,229.58,7161,241.17,-2985956.145355,4966836.511827,2675714.714361,cluster12
345,416.4,229.58,7161,241.17,-2985409.040541,4967507.233649,2675080.001449,cluster12
346,416.4,229.58,7161,241.17,-2984869.841304,4968165.149742,2674459.82307,cluster12
347,416.4,229.58,7161,241.17,-2984288.352592,4968875.80359,2673788.425984,cluster12
348,416.4,229.58,7161,241.17,-2983730.975823,4969556.829059,2673144.712976,cluster12
349,416.4,229.58,7161,241.17,-2983246.948682,4970148.888821,2672584.130757,cluster12
350,416.4,229.58,7161,241.17,-2982647.768468,4970881.884707,2671889.56497,cluster12
351,416.4,229.58,7161,241.17,-2982096.254983,4971553.304221,2671255.873021,cluster12
352,416.4,229.58,7161,241.17,-2981560.058104,4972208.910608,2670634.089321,cluster12
353,416.4,229.58,7161,241.17,-2980991.343979,4972902.928754,2669976.654984,cluster12
354,416.4,229.58,7161,241.17,-2980419.719764,4973601.121748,2669314.227595,cluster12
355,416.4,229.58,7161,241.17,-2979871.606689,4974267.839885,2668683.745703,cluster12
356,416.4,229.58,7161,241.17,-2979323.433791,4974936.389416,2668049.487543,cluster12
357,416.4,229.58,7161,241.17,-2978799.988964,4975575.270335,2667442.525122,cluster12
358,416.4,229.58,7161,241.17,-2978237.604783,4976259.609363,2666793.831463,cluster12
359,416.4,229.58,7161,241.17,-2977715.540026,4976905.436252,2666189.788948,cluster12
360,416.4,229.58,7161,241.17,-2977189.041574,4977545.380801,2665583.039824,cluster12
361,417,229.47,7161,241.17,-2976675.994092,4978172.262928,2664985.271295,cluster12
362,417,229.47,7161,241.17,-2976061.946007,4978921.360818,2664271.556302,cluster12
363,417,229.47,7161,241.17,-2975512.575115,4979590.005731,2663635.455456,cluster12
364,417,229.47,7161,241.17,-2974964.205739,4980256.538557,2663001.752561,cluster12
365,416.4,229.58,7161,241.17,-2974456.134656,4980872.2192,2662417.733642,cluster12
366,417,229.47,7161,241.17,-2973866.037896,4981591.440923,2661731.213661,cluster12
367,417,229.47,7161,241.17,-2973369.31984,4982192.649644,2661160.806692,cluster12
368,417,229.47,7161,241.17,-2972842.2383,4982831.050053,2660554.322358,cluster12
369,227.7,45,3127,51.33,-2975931.661462,4955788.937854,2681660.080688,cluster14
370,222.5,41.36,3127,51.33,-2976171.896856,4955425.686875,2682046.611399,cluster17
371,216.1,38.99,3127,51.33,-2976367.982348,4955080.285109,2682430.930216,cluster17
372,210.6,40.57,3127,51.33,-2976566.105486,4954731.659998,2682800.728107,cluster17
373,206.6,43.04,3127,51.33,-2976781.760804,4954390.127278,2683155.965686,cluster17
374,200.8,45.81,3127,51.33,-2976989.969339,4954107.338529,2683447.096871,cluster14
375,196.2,48.1,3127,51.33,-2977261.155614,4953747.448409,2683792.509748,cluster14
376,192.1,49.01,3127,51.33,-2977486.822293,4953445.604833,2684063.08453,cluster14
377,190.3,50.12,3127,51.33,-2977699.460421,4953156.774205,2684305.930978,cluster14
378,188.4,50.82,3127,51.33,-2977953.900063,4952819.267266,2684592.142636,cluster14
379,187.6,50.62,3127,51.33,-2978215.509521,4952493.528968,2684884.766361,cluster14
380,187.6,50.62,3127,51.33,-2978444.591465,4952205.134172,2685144.501863,cluster14
381,170,48.34,3127,54.14,-2978674.538541,4951926.621304,2685421.142936,cluster14
382,164.3,48.45,3127,54.14,-2978892.877511,4951652.513698,2685684.380592,cluster14
383,162.4,49.25,3127,54.14,-2978975.979991,4951547.267372,2685786.24501,cluster14
384,162.5,49.74,3127,54.14,-2979292.410436,4951160.795278,2686147.705672,cluster14
385,162.1,51.01,3127,54.14,-2979532.00925,4950864.196416,2686410.539314,cluster14
386,162.6,50.24,3127,54.14,-2979677.925347,4950686.354581,2686576.436841,cluster14
387,163.2,49.97,3127,54.14,-2979957.428679,4950347.571531,2686890.678002,cluster14
388,163,48.98,3127,54.14,-2980140.559359,4950117.392917,2687111.630363,cluster14
389,163.8,49.21,3127,54.14,-2980339.264088,4949859.727973,2687347.819439,cluster14
390,165.1,48.68,3127,54.14,-2980596.685529,4949519.951663,2687651.982522,cluster14
391,167.2,48.39,3127,54.14,-2980796.416172,4949235.119467,2687900.789293,cluster14
392,167.9,48.62,3127,54.14,-2980989.152056,4948948.86702,2688141.836714,cluster14
393,166.4,48.17,3127,54.14,-2981191.758076,4948649.132547,2688396.690514,cluster14
394,162.9,48.48,3127,54.14,-2981378.07464,4948394.099683,2688623.381745,cluster14
395,160.2,49.05,3127,54.14,-2981565.713388,4948108.073671,2688851.411386,cluster14
396,155.3,49.44,3127,54.14,-2981775.259202,4947828.738792,2689096.944859,cluster14
397,416.7,228.89,3231,241.88,-3027997.761825,4916548.702195,2724605.314006,cluster12
398,416.7,228.89,3231,241.88,-3027449.908452,4917252.587365,2723943.7857,cluster12
399,416.7,228.89,3231,241.88,-3026949.031831,4917893.561512,2723343.199108,cluster12
400,416.7,228.89,3231,241.88,-3026432.806637,4918557.625644,2722717.586147,cluster12
401,416.7,228.89,3231,241.88,-3025861.391212,4919292.189347,2722025.514353,cluster12
402,416.7,228.89,3231,241.88,-3025383.681875,4919905.092755,2721448.724396,cluster12
403,416.7,228.89,3231,241.88,-3024831.286392,4920612.229573,2720784.202915,cluster12
404,416.7,228.89,3231,241.88,-3024269.058613,4921332.80915,2720105.833693,cluster12
405,417.5,228.98,3231,241.88,-3023792.234848,4921945.086146,2719528.046044,cluster12
406,417.5,228.98,3231,241.88,-3023245.96426,4922655.377748,2718867.572822,cluster12
407,418.2,228.88,3231,241.88,-3022704.879219,4923349.432061,2718212.388685,cluster12
408,418.2,228.88,3231,241.88,-3022161.831686,4924042.963112,2717559.892175,cluster12
409,418.2,228.88,3231,241.88,-3021695.787731,4924642.344775,2716991.967138,cluster12
410,418.2,228.88,3231,241.88,-3021207.937437,4925266.670386,2716402.737333,cluster12
411,418.2,228.88,3231,241.88,-3020579.181478,4926070.348518,2715644.552755,cluster12
412,418.4,229.27,3231,241.88,-3020066.280212,4926723.786497,2715029.539752,cluster12
413,417.8,229.56,3231,241.88,-3019526.720713,4927403.75129,2714395.634706,cluster12
414,417.9,229.76,3231,241.88,-3018983.09788,4928085.933321,2713761.797865,cluster12
415,418.7,229.84,3231,241.88,-3018417.550297,4928793.318174,2713106.139798,cluster12
416,418,229.95,3231,241.88,-3017871.428329,4929475.032064,2712475.06115,cluster12
417,418,229.95,3231,241.88,-3017421.646296,4930031.972568,2711963.193879,cluster12
418,418,229.95,3231,241.88,-3016810.402033,4930796.01807,2711254.070241,cluster12
419,418.8,230.04,3231,241.88,-3016238.708423,4931504.655832,2710601.204594,cluster12
420,419.5,229.93,3231,241.88,-3015692.591266,4932185.279006,2709970.401236,cluster12
421,419.5,229.93,3231,241.88,-3015131.418336,4932881.094568,2709328.264359,cluster12
422,419.5,229.93,3231,241.88,-3014595.115613,4933548.688332,2708709.404091,cluster12
423,419.5,229.93,3231,241.88,-3014033.659472,4934244.17634,2708067.302498,cluster12
424,420.1,229.83,3231,241.88,-3013482.853797,4934927.83984,2707434.45211,cluster12
425,420.1,229.83,3231,241.88,-3012976.436496,4935556.34557,2706852.334328,cluster12
426,420.1,229.83,3231,241.88,-3012395.983042,4936280.47764,2706177.83866,cluster12
427,421.5,229.81,3231,241.88,-3011889.342636,4936908.720071,2705595.661668,cluster12
428,421.5,229.81,3231,241.88,-3011308.557278,4937632.649634,2704920.996473,cluster12
429,421.5,229.81,3231,241.88,-3010724.070993,4938359.418237,2704244.780283,cluster12
430,422.2,229.71,3231,241.88,-3010217.150251,4938988.820129,2703659.584712,cluster12
431,422.2,229.71,3231,241.88,-3009685.863179,4939646.472114,2703049.52647,cluster12
432,422.2,229.71,3231,241.88,-3009102.737385,4940373.656512,2702369.674366,cluster12
433,422.2,229.71,3231,241.88,-3008520.925299,4941098.135865,2701692.813926,cluster12
434,422.8,229.6,3231,241.88,-3007979.008743,4941770.269664,2701066.806255,cluster12
435,422.8,229.6,3231,241.88,-3007457.999407,4942415.730912,2700465.910111,cluster12
436,422.8,229.6,3231,241.88,-3006862.705291,4943156.649279,2699772.586581,cluster12
437,422.8,229.6,3231,241.88,-3006345.683978,4943799.263691,2699171.627702,cluster12
438,424.2,229.59,3231,241.88,-3005794.752939,4944485.006464,2698529.030988,cluster12
439,424.2,229.59,3231,241.88,-3005210.452214,4945212.074859,2697847.415924,cluster12
440,424.2,229.59,3231,241.88,-3004731.992923,4945805.411065,2697292.622912,cluster12
441,424.2,229.59,3231,241.88,-3004167.212054,4946505.414126,2696638.010018,cluster12
442,424.2,229.59,3231,241.88,-3003625.358053,4947177.173999,2696009.221898,cluster12
443,424.2,229.59,3231,241.88,-3003070.386429,4947866.807953,2695361.814663,cluster12
444,425,229.68,3231,241.88,-3002504.16032,4948568.051873,2694705.180586,cluster12
445,425,229.68,3231,241.88,-3001927.989706,4949282.684187,2694034.56987,cluster12
446,425,229.68,3231,241.88,-3001338.660631,4950011.650358,2693351.798884,cluster12
447,425.6,229.57,3231,241.88,-3000788.528269,4950703.913219,2692710.397098,cluster12
448,425.6,229.57,3231,241.88,-3000276.398644,4951336.224386,2692118.391753,cluster12
449,425.6,229.57,3231,241.88,-2999717.994156,4952025.102341,2691473.509385,cluster12
450,425.6,229.57,3231,241.88,-2999160.936946,4952712.665319,2690829.098898,cluster12
451,425.6,229.57,3231,241.88,-2998602.840591,4953394.970325,2690176.99778,cluster12
452,425.6,229.57,3231,241.88,-2998048.762358,4954087.592014,2689537.145973,cluster12
453,425.6,229.57,3231,241.88,-2997447.020719,4954830.86022,2688838.562462,cluster12
454,425.6,229.57,3231,241.88,-2996887.313958,4955510.815593,2688191.211764,cluster12
455,425.6,229.57,3231,241.88,-2996340.64107,4956185.920846,2687555.932015,cluster12
456,425.6,229.57,3231,241.88,-2995786.136391,4956878.715955,2686914.42564,cluster12
457,425.6,229.57,3231,241.88,-2995250.067907,4957531.233344,2686290.026812,cluster12
458,425.6,229.57,3231,241.88,-2994713.961339,4958190.876776,2685670.219191,cluster12
459,425.6,229.57,3231,241.88,-2994124.124346,4958919.925782,2684981.732662,cluster12
460,425.6,229.57,3231,241.88,-2993579.043543,4959598.482319,2684354.24537,cluster12
461,425.6,229.57,3231,241.88,-2992999.933135,4960312.204451,2683681.155619,cluster12
462,425.6,229.57,3231,241.88,-2992427.391595,4961016.636462,2683017.433632,cluster12
463,426.4,229.66,3231,241.88,-2991860.62686,4961714.178533,2682359.541594,cluster12
464,426.4,229.66,3231,241.88,-2991421.867617,4962251.47288,2681854.925279,cluster12
465,426.4,229.66,3231,241.88,-2990772.821508,4963047.907936,2681104.940887,cluster12
466,426.3,229.47,3231,241.88,-2990258.862269,4963680.140989,2680507.732682,cluster12
467,427,229.56,3231,241.88,-2989634.719523,4964448.535243,2679780.829683,cluster12
468,427,229.56,3231,241.88,-2989098.292112,4965108.282503,2679156.854966,cluster12
469,427,229.56,3231,241.88,-2988560.953001,4965767.061696,2678535.276895,cluster12
470,427,229.56,3231,241.88,-2988021.022534,4966426.59326,2677914.780766,cluster12
471,427,229.56,3231,241.88,-2987414.599663,4967170.239624,2677212.007053,cluster12
472,427,229.56,3231,241.88,-2986887.563121,4967806.582974,2676601.099616,cluster12
473,427,229.56,3231,241.88,-2986358.216204,4968454.151275,2675989.715643,cluster12
474,426.3,229.47,3231,241.88,-2985711.780478,4969246.665517,2675239.381475,cluster12
475,461.8,345.96,156,341.02,-2981956.868574,5086659.836895,2441131.371794,cluster13
476,425.6,229.57,3231,241.88,-2985148.663964,4969934.438582,2674590.087707,cluster12
477,461.8,345.96,156,341.02,-2981475.288352,5086417.832767,2442223.612229,cluster13
478,425.6,229.57,3231,241.88,-2984689.549826,4970494.048136,2674062.492844,cluster12
479,461.8,345.96,156,341.02,-2980994.650703,5086177.34793,2443310.932844,cluster13
480,425.6,229.57,3231,241.88,-2984053.750192,4971274.182631,2673321.758432,cluster12
481,461.5,346.08,156,341.02,-2980512.99632,5085934.83607,2444403.108878,cluster13
482,425.6,229.57,3231,241.88,-2983536.777572,4971903.244609,2672728.835881,cluster12
483,461.5,346.08,156,341.02,-2980049.898215,5085693.175852,2445450.4096,cluster13
484,425.6,229.57,3231,241.88,-2982921.766098,4972654.287019,2672017.980135,cluster12
485,461.5,346.08,156,341.02,-2979577.378439,5085455.905391,2446519.376746,cluster13
486,424.9,229.49,3231,241.88,-2982463.306561,4973215.332769,2671485.520449,cluster12
487,461.8,345.96,156,341.02,-2979114.151907,5085224.237717,2447564.810707,cluster13
488,424.2,229.59,3231,241.88,-2981837.780518,4973977.533848,2670764.675235,cluster12
489,460.8,345.93,156,341.02,-2978740.842491,5085032.233417,2448417.929798,cluster13
490,424.2,229.59,3231,241.88,-2981246.431505,4974700.28665,2670078.609269,cluster12
491,460.6,346.05,156,341.02,-2978107.23039,5084714.43463,2449848.285739,cluster13
492,424.2,229.59,3231,241.88,-2980743.100752,4975312.705436,2669499.402037,cluster12
493,460.6,346.05,156,341.02,-2977826.425423,5084570.347513,2450488.592469,cluster13
494,424.2,229.59,3231,241.88,-2980118.917819,4976074.369461,2668776.519735,cluster12
495,460.8,345.93,156,341.02,-2977229.07752,5084272.741373,2451831.538233,cluster13
496,423.4,229.5,3231,241.88,-2979584.233353,4976728.333598,2668154.024218,cluster12
497,460.8,345.93,156,341.02,-2976770.705578,5084037.754568,2452875.140955,cluster13
498,423.4,229.5,3231,241.88,-2979071.81355,4977353.411687,2667560.149633,cluster12
499,460.8,345.93,156,341.02,-2976307.085855,5083804.915995,2453920.106151,cluster13
500,423.4,229.5,3231,241.88,-2978466.918649,4978086.736475,2666867.125614,cluster12
501,460.8,345.93,156,341.02,-2975767.912249,5083534.300542,2455134.319791,cluster13
502,423.4,229.5,3231,241.88,-2977887.445148,4978793.320714,2666195.12427,cluster12
503,460.8,345.93,156,341.02,-2975361.309891,5083328.486673,2456053.084271,cluster13
504,422.8,229.6,3231,241.88,-2977376.523983,4979414.065892,2665606.422911,cluster12
505,460.8,345.93,156,341.02,-2974872.068684,5083080.923604,2457157.845893,cluster13
506,422,229.52,3231,241.88,-2976842.01831,4980065.360315,2664986.606354,cluster12
507,460.8,345.93,156,341.02,-2974390.407535,5082837.267335,2458244.739225,cluster13
508,422,229.52,3231,241.88,-2976230.00796,4980808.809683,2664280.681185,cluster12
509,460.8,345.93,156,341.02,-2973917.167664,5082597.535173,2459312.740564,cluster13
510,422,229.52,3231,241.88,-2975719.291969,4981429.753224,2663690.168944,cluster12
511,460.6,346.05,156,341.02,-2973450.598056,5082359.145807,2460349.564298,cluster13
512,421.3,229.43,3231,241.88,-2975162.785783,4982104.924893,2663048.989876,cluster12
513,460.6,346.05,156,341.02,-2972999.492067,5082128.586779,2461370.750661,cluster13
514,420.6,229.53,3231,241.88,-2974585.528178,4982807.148225,2662379.925214,cluster12
515,460.6,346.05,156,341.02,-2972518.513233,5081883.714704,2462457.009434,cluster13
516,420.6,229.53,3231,241.88,-2974023.259276,4983493.157074,2661723.992774,cluster12
517,459.6,346.02,156,341.02,-2972030.607723,5081631.387572,2463566.405072,cluster13
518,420.6,229.53,3231,241.88,-2973490.664732,4984139.11708,2661109.455729,cluster12
519,459.8,345.9,156,341.02,-2971576.237779,5081403.141179,2464585.097837,cluster13
520,458.9,345.87,156,341.02,-2971105.029849,5081164.132477,2465645.733886,cluster13
521,458.6,345.99,156,341.02,-2970597.660584,5080906.131395,2466788.468328,cluster13
522,458.6,345.99,156,341.02,-2970145.80845,5080675.021303,2467808.365545,cluster13
523,458.4,346.12,156,341.02,-2969693.014829,5080446.088801,2468824.388461,cluster13
524,457.4,346.09,156,341.02,-2969149.774168,5080167.14179,2470051.488256,cluster13
525,456.5,346.06,156,341.02,-2968785.055695,5079980.264554,2470874.082063,cluster13
526,456.5,346.06,156,341.02,-2968223.832642,5079690.705959,2472143.308088,cluster13
527,455.5,346.02,156,341.02,-2967847.118567,5079493.140845,2472981.718826,cluster13
528,454.8,345.87,156,341.02,-2967370.754799,5079249.513974,2474053.525508,cluster13
529,454.5,345.99,156,341.02,-2966854.762651,5078987.418283,2475210.150873,cluster13
530,454.5,345.99,156,341.02,-2966404.038993,5078760.844163,2476215.06214,cluster13
531,453.5,345.96,156,341.02,-2965920.157176,5078511.813227,2477305.199788,cluster13
532,453.3,346.09,156,341.02,-2965439.409831,5078261.953405,2478392.686389,cluster13
533,453.3,346.09,156,341.02,-2964993.391439,5078032.607405,2479396.034436,cluster13
534,452.6,345.93,156,341.02,-2964554.445893,5077809.396491,2480377.862135,cluster13
535,451.6,345.9,156,341.02,-2964078.027008,5077565.883456,2481445.509716,cluster13
536,451.6,345.9,156,341.02,-2963577.919949,5077315.48764,2482574.52576,cluster13
537,451.6,345.9,156,341.02,-2963136.25867,5077087.383412,2483548.44577,cluster13
538,451.4,346.03,156,341.02,-2962670.779432,5076848.921291,2484591.023048,cluster13
539,451.4,346.03,156,341.02,-2962226.206024,5076618.724507,2485591.257439,cluster13
540,450.6,345.87,156,341.02,-2961695.522686,5076346.502645,2486779.339771,cluster13
541,450.6,345.87,156,341.02,-2961229.013381,5076110.493403,2487816.443751,cluster13
