year,month,date,hour,minute,second,hex,flight,t,alt_baro,alt_geom,gs,track,geom_rate,squawk,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,lat,lon,nic,rc,track,nic_baro,nac_p,nac_v,sil,sil_type
2025,04,01,06,09,10,899042,MDA2369 ,B738,16000,16600,355.1,197.87,64,4640,1013.6,16000,16000,250.31,24.470856,121.263631,8,186,197.87,1,9,2,3,perhour
2025,04,01,06,09,15,780a1d,CPA086  ,B748,31000,32625,536.9,43.57,-128,3566,1013.6,31008,31008,37.97,23.635437,120.205078,8,186,43.57,1,9,1,3,perhour
2025,04,01,06,09,15,899042,MDA2369 ,B738,16000,16600,354.2,197.92,64,4640,1013.6,16000,16000,250.31,24.463248,121.260923,8,186,197.92,1,9,2,3,perhour
2025,04,01,06,09,20,780a1d,CPA086  ,B748,31000,32625,536.9,43.57,-128,3566,1013.6,31008,31008,37.97,23.644455,120.214386,8,186,43.57,1,9,1,3,perhour
2025,04,01,06,09,20,899042,MDA2369 ,B738,16000,16600,354.2,197.92,64,4640,1013.6,16000,16000,250.31,24.45403,121.25771,8,186,197.92,1,9,2,3,perhour
2025,04,01,06,09,25,780a1d,CPA086  ,B748,31000,32625,536.9,43.57,-128,3566,1013.6,31008,31008,37.97,23.652401,120.222611,8,186,43.57,1,9,1,3,perhour
2025,04,01,06,09,25,899042,MDA2369 ,B738,16000,16600,354.2,197.92,-32,4640,1013.6,16000,16000,250.31,24.446535,121.255067,8,186,197.92,1,9,2,3,perhour
2025,04,01,06,09,30,780a1d,CPA086  ,B748,31000,32625,537.6,43.64,-128,3566,1013.6,31008,31008,37.97,23.662674,120.233205,8,186,43.64,1,9,1,3,perhour
2025,04,01,06,09,30,899042,MDA2369 ,B738,16000,16600,354.2,197.92,0,4640,1013.6,16000,16000,250.31,24.43918,121.252476,8,186,197.92,1,9,2,3,perhour
2025,04,01,06,09,40,780a1d,CPA086  ,B748,31000,32625,537.6,43.64,128,3566,1013.6,31008,31008,37.97,23.681077,120.252306,8,186,43.64,1,9,1,3,perhour
2025,04,01,06,09,40,899042,MDA2369 ,B738,16000,16600,349.7,202.53,64,4640,1013.6,16000,16000,250.31,24.423248,121.246389,8,186,202.53,1,9,2,3,perhour
2025,04,01,06,09,45,780a1d,CPA086  ,B748,31000,32625,537.6,43.64,-96,3566,1013.6,31008,31008,37.97,23.689362,120.260874,8,186,43.64,1,9,1,3,perhour
2025,04,01,06,09,45,899042,MDA2369 ,B738,16000,16600,346.2,207.53,0,4640,1013.6,16000,16000,250.31,24.416928,121.243096,8,186,207.53,1,9,2,3,perhour
2025,04,01,06,09,50,780a1d,CPA086  ,B748,31000,32625,537.6,43.64,-160,3566,1013.6,31008,31008,37.97,23.698953,120.270754,8,186,43.64,1,9,1,3,perhour
2025,04,01,06,09,50,899042,MDA2369 ,B738,16000,16600,341.5,214.62,0,4640,1013.6,16000,16000,250.31,24.410038,121.238588,8,186,214.62,1,9,2,3,perhour
2025,04,01,06,09,55,780a1d,CPA086  ,B748,31000,32625,537.6,43.64,-160,3566,1013.6,31008,31008,37.97,23.707425,120.279564,8,186,43.64,1,9,1,3,perhour
2025,04,01,06,09,55,899042,MDA2369 ,B738,16000,16625,338.3,219.24,-32,4640,1013.6,16000,16000,250.31,24.403107,121.232808,8,186,219.24,1,9,2,3,perhour
2025,04,01,06,10,00,780a1d,CPA086  ,B748,31000,32625,537.6,43.64,192,3566,1013.6,31008,31008,37.97,23.7152,120.287597,8,186,43.64,1,9,1,3,perhour
2025,04,01,06,10,00,899042,MDA2369 ,B738,16000,16625,335.2,225.97,-32,4640,1013.6,16000,16000,250.31,24.397376,121.226928,8,186,225.97,1,9,2,3,perhour
2025,04,01,06,10,05,780a1d,CPA086  ,B748,31000,32625,538.2,43.72,128,3566,1013.6,31008,31008,37.97,23.725845,120.298665,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,05,899042,MDA2369 ,B738,16000,16625,333.2,230.48,64,4640,1013.6,16000,16000,250.31,24.392212,121.220449,8,186,230.48,1,9,2,3,perhour
2025,04,01,06,10,10,780a1d,CPA086  ,B748,31000,32625,539.0,43.65,-128,3566,1013.6,31008,31008,37.97,23.735031,120.308222,8,186,43.65,1,9,1,3,perhour
2025,04,01,06,10,10,899042,MDA2369 ,B738,16000,16625,331.5,234.82,32,4640,1013.6,16000,16000,250.31,24.387726,121.213582,8,186,234.82,1,9,2,3,perhour
2025,04,01,06,10,15,780a1d,CPA086  ,B748,31000,32625,538.2,43.72,96,3566,1013.6,31008,31008,37.97,23.744247,120.31779,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,15,899042,MDA2369 ,B738,16000,16625,329.3,239.93,32,4640,1013.6,16000,16000,250.31,24.384202,121.20708,8,186,239.93,1,9,2,3,perhour
2025,04,01,06,10,20,780a1d,CPA086  ,B748,31000,32625,538.9,43.8,96,3566,1013.6,31008,31008,37.97,23.753279,120.327137,8,186,43.8,1,9,1,3,perhour
2025,04,01,06,10,20,899042,MDA2369 ,B738,16000,16625,328.8,242.27,32,4640,1013.6,16000,16000,250.31,24.380804,121.200032,8,186,242.27,1,9,2,3,perhour
2025,04,01,06,10,25,780a1d,CPA086  ,B748,31000,32625,539.7,43.72,-160,3566,1013.6,31008,31008,37.97,23.762512,120.336711,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,25,899042,MDA2369 ,B738,16000,16625,329.7,241.96,32,4640,1013.6,16000,16000,250.31,24.379074,121.196442,8,186,241.96,1,9,2,3,perhour
2025,04,01,06,10,30,780a1d,CPA086  ,B748,31000,32625,539.7,43.72,-160,3566,1013.6,31008,31008,37.97,23.77153,120.34612,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,30,899042,MDA2369 ,B738,16000,16625,329.3,241.72,32,4640,1013.6,16000,16000,250.31,24.379074,121.196442,8,186,241.72,1,9,2,3,perhour
2025,04,01,06,10,35,780a1d,CPA086  ,B748,31000,32600,539.7,43.72,160,3566,1013.6,31008,31008,37.97,23.780045,120.354919,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,35,899042,MDA2369 ,B738,16000,16625,329.8,241.57,32,4640,1013.6,16000,16000,250.31,24.369491,121.177075,8,186,241.57,1,9,2,3,perhour
2025,04,01,06,10,40,780a1d,CPA086  ,B748,31000,32600,539.7,43.72,-32,3566,1013.6,31008,31008,37.97,23.784749,120.359837,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,40,899042,MDA2369 ,B738,16000,16625,329.8,241.57,32,4640,1013.6,16000,16000,250.31,24.36763,121.173299,8,186,241.57,1,9,2,3,perhour
2025,04,01,06,10,45,780a1d,CPA086  ,B748,31000,32600,539.7,43.72,-128,3566,1013.6,31008,31008,37.97,23.797943,120.373535,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,45,899042,MDA2369 ,B738,16000,16625,328.9,241.49,64,4640,1013.6,16000,16000,248.91,24.362602,121.163134,8,186,241.49,1,9,2,3,perhour
2025,04,01,06,10,50,780a1d,CPA086  ,B748,31000,32600,539.7,43.72,64,3566,1013.6,31008,31008,37.97,23.807007,120.382945,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,50,899042,MDA2369 ,B738,16000,16625,329.8,241.57,64,4640,1013.6,16000,16000,248.91,24.360443,121.158803,8,186,241.57,1,9,2,3,perhour
2025,04,01,06,10,55,780a1d,CPA086  ,B748,31000,32600,539.7,43.72,64,3566,1013.6,31008,31008,37.97,23.816404,120.392744,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,10,55,899042,MDA2369 ,B738,16000,16625,329.8,241.57,32,4640,1013.6,16000,16000,248.91,24.357513,121.152903,8,186,241.57,1,9,2,3,perhour
2025,04,01,06,11,00,780a1d,CPA086  ,B748,31000,32600,539.7,43.72,0,3566,1013.6,31008,31008,37.97,23.825638,120.402323,8,186,43.72,1,9,1,3,perhour
2025,04,01,06,11,00,899042,MDA2369 ,B738,16000,16625,329.8,241.57,-32,4640,1013.6,16000,16000,248.91,24.351288,121.140442,8,186,241.57,1,9,2,3,perhour
2025,04,01,06,11,05,780a1d,CPA086  ,B748,31000,32600,540.4,43.65,-32,3566,1013.6,31008,31008,37.97,23.833969,120.41097,8,186,43.65,1,9,1,3,perhour
2025,04,01,06,11,05,899042,MDA2369 ,B738,16000,16625,329.8,241.57,-32,4640,1013.6,16000,16000,248.91,24.347534,121.132914,8,186,241.57,1,9,2,3,perhour
2025,04,01,06,11,10,780a1d,CPA086  ,B748,31000,32600,540.4,43.65,32,3566,1013.6,31008,31008,37.97,23.843216,120.420583,8,186,43.65,1,9,1,3,perhour
2025,04,01,06,11,10,899042,MDA2369 ,B738,16000,16625,330.2,241.42,-32,4640,1013.6,16000,16000,248.91,24.344971,121.127675,8,186,241.42,1,9,2,3,perhour
2025,04,01,06,11,20,780a1d,CPA086  ,B748,31000,32600,541.1,43.73,-128,3566,1013.6,31008,31008,37.97,23.861526,120.439606,8,186,43.73,1,9,1,3,perhour
2025,04,01,06,11,20,899042,MDA2369 ,B738,16000,16625,330.7,241.65,-32,4640,1013.6,16000,16000,248.91,24.336777,121.111247,8,186,241.65,1,9,2,3,perhour
2025,04,01,06,11,25,780a1d,CPA086  ,B748,31000,32600,541.1,43.73,64,3566,1013.6,31008,31008,37.97,23.870956,120.449422,8,186,43.73,1,9,1,3,perhour
2025,04,01,06,11,25,899042,MDA2369 ,B738,16000,16650,331.1,241.5,32,4640,1013.6,16000,16000,248.91,24.332932,121.103465,8,186,241.5,1,9,2,3,perhour
2025,04,01,06,11,30,780a1d,CPA086  ,B748,31000,32600,541.1,43.73,192,3566,1013.6,31008,31008,37.97,23.880181,120.459025,8,186,43.73,1,9,1,3,perhour
2025,04,01,06,11,30,899042,MDA2369 ,B738,16000,16650,331.1,241.5,32,4640,1013.6,16000,16000,248.91,24.329407,121.096344,8,186,241.5,1,9,2,3,perhour
2025,04,01,06,11,35,780a1d,CPA086  ,B748,31000,32600,541.1,43.73,32,3566,1013.6,31008,31008,37.97,23.888327,120.467524,8,186,43.73,1,9,1,3,perhour
2025,04,01,06,11,35,899042,MDA2369 ,B738,16000,16650,331.5,241.73,32,4640,1013.6,16000,16000,248.91,24.325653,121.088816,8,186,241.73,1,9,2,3,perhour
2025,04,01,06,11,40,780a1d,CPA086  ,B748,31000,32600,541.1,43.73,-160,3566,1013.6,31008,31008,37.97,23.897964,120.477498,8,186,43.73,1,9,1,3,perhour
2025,04,01,06,11,40,899042,MDA2369 ,B738,16000,16650,331.5,241.73,0,4640,1013.6,16000,16000,248.91,24.321762,121.080933,8,186,241.73,1,9,2,3,perhour
2025,04,01,06,11,45,780a1d,CPA086  ,B748,31000,32600,541.1,43.73,160,3566,1013.6,31008,31008,37.97,23.905746,120.485636,8,186,43.73,1,9,1,3,perhour
2025,04,01,06,11,45,899042,MDA2369 ,B738,16000,16650,332.0,241.58,0,4640,1013.6,16000,16000,248.91,24.31847,121.074207,8,186,241.58,1,9,2,3,perhour
2025,04,01,06,11,50,780a1d,CPA086  ,B748,31000,32600,541.1,43.73,96,3566,1013.6,31008,31008,37.97,23.915933,120.496181,8,186,43.73,1,9,1,3,perhour
2025,04,01,06,11,50,899042,MDA2369 ,B738,16000,16650,332.9,241.66,-32,4640,1013.6,16000,16000,248.91,24.31517,121.067556,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,11,55,780a1d,CPA086  ,B748,31000,32600,541.8,43.8,-128,3566,1013.6,31008,31008,37.97,23.924973,120.505625,8,186,43.8,1,9,1,3,perhour
2025,04,01,06,11,55,899042,MDA2369 ,B738,16000,16650,332.9,241.66,-32,4640,1013.6,16000,16000,248.91,24.311627,121.060423,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,12,00,780a1d,CPA086  ,B748,31000,32600,542.4,44.03,128,3566,1013.6,31008,31008,37.97,23.93367,120.51473,8,186,44.03,1,9,1,3,perhour
2025,04,01,06,12,00,899042,MDA2369 ,B738,16000,16650,332.9,241.66,-32,4640,1013.6,16000,16000,248.91,24.307251,121.051483,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,12,05,780a1d,CPA086  ,B748,31000,32600,541.7,44.1,160,3566,1013.6,31008,31008,37.97,23.943237,120.524851,8,186,44.1,1,9,1,3,perhour
2025,04,01,06,12,05,899042,MDA2369 ,B738,16000,16650,332.9,241.66,-32,4640,1013.6,16000,16000,248.91,24.303635,121.04421,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,12,10,780a1d,CPA086  ,B748,31000,32600,542.4,44.03,160,3566,1013.6,31008,31008,37.97,23.951569,120.5336,8,186,44.03,1,9,1,3,perhour
2025,04,01,06,12,10,899042,MDA2369 ,B738,16000,16650,332.9,241.66,32,4640,1013.6,16000,16000,248.91,24.300156,121.03714,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,12,15,780a1d,CPA086  ,B748,31000,32600,543.1,44.1,-192,3566,1013.6,31008,31008,37.97,23.960953,120.543518,8,186,44.1,1,9,1,3,perhour
2025,04,01,06,12,15,899042,MDA2369 ,B738,16000,16650,332.9,241.66,32,4640,1013.6,16000,16000,248.91,24.296402,121.029561,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,12,20,780a1d,CPA086  ,B748,31000,32600,543.1,44.1,160,3566,1013.6,31008,31008,37.97,23.969467,120.55247,8,186,44.1,1,9,1,3,perhour
2025,04,01,06,12,20,899042,MDA2369 ,B738,16000,16650,332.9,241.66,0,4640,1013.6,16000,16000,248.91,24.29274,121.022186,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,12,25,780a1d,CPA086  ,B748,31000,32575,543.1,44.1,160,3566,1013.6,31008,31008,37.97,23.977936,120.561422,8,186,44.1,1,9,1,3,perhour
2025,04,01,06,12,25,899042,MDA2369 ,B738,16000,16650,332.9,241.66,0,4640,1013.6,16000,16000,248.91,24.289096,121.014767,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,12,30,780a1d,CPA086  ,B748,31000,32600,543.1,44.1,-128,3566,1013.6,31008,31008,37.97,23.987856,120.571894,8,186,44.1,1,9,1,3,perhour
2025,04,01,06,12,30,899042,MDA2369 ,B738,16000,16650,333.4,241.51,-32,4640,1013.6,16000,16000,248.91,24.285507,121.007589,8,186,241.51,1,9,2,3,perhour
2025,04,01,06,12,35,780a1d,CPA086  ,B748,31000,32575,543.1,44.1,-128,3566,1013.6,31008,31008,37.97,23.995651,120.580139,8,186,44.1,1,9,1,3,perhour
2025,04,01,06,12,35,899042,MDA2369 ,B738,16000,16650,333.4,241.51,0,4640,1013.6,16000,16000,248.91,24.281601,120.999739,8,186,241.51,1,9,2,3,perhour
2025,04,01,06,12,40,780a1d,CPA086  ,B748,31000,32575,543.1,44.1,96,3566,1013.6,31008,31008,37.97,24.005965,120.591016,8,186,44.1,1,9,1,3,perhour
2025,04,01,06,12,40,899042,MDA2369 ,B738,16000,16650,333.4,241.51,0,4640,1013.6,16000,16000,248.91,24.277771,120.992076,8,186,241.51,1,9,2,3,perhour
2025,04,01,06,12,45,780a1d,CPA086  ,B748,31000,32575,543.8,44.18,96,3566,1013.6,31008,31008,37.97,24.01481,120.600344,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,12,45,899042,MDA2369 ,B738,16000,16650,333.8,241.36,0,4640,1013.6,16000,16000,248.91,24.274429,120.985413,8,186,241.36,1,9,2,3,perhour
2025,04,01,06,12,50,780a1d,CPA086  ,B748,31000,32575,543.8,44.18,-128,3566,1013.6,31008,31008,37.97,24.024033,120.610097,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,12,50,899042,MDA2369 ,B738,16000,16650,333.8,241.36,0,4640,1013.6,16000,16000,248.91,24.270264,120.977071,8,186,241.36,1,9,2,3,perhour
2025,04,01,06,12,55,780a1d,CPA086  ,B748,31000,32575,543.8,44.18,32,3566,1013.6,31008,31008,37.97,24.033245,120.619881,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,12,55,899042,MDA2369 ,B738,16000,16650,333.8,241.36,-32,4640,1013.6,16000,16000,248.91,24.26683,120.970154,8,186,241.36,1,9,2,3,perhour
2025,04,01,06,13,00,780a1d,CPA086  ,B748,31000,32575,543.8,44.18,96,3566,1013.6,31008,31008,37.97,24.042297,120.629425,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,00,899042,MDA2369 ,B738,16000,16650,333.8,241.36,-32,4640,1013.6,16000,16000,248.91,24.263073,120.962686,8,186,241.36,1,9,2,3,perhour
2025,04,01,06,13,05,780a1d,CPA086  ,B748,31000,32575,543.8,44.18,-192,3566,1013.6,31008,31008,37.97,24.05154,120.639211,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,05,899042,MDA2369 ,B738,16000,16650,334.7,241.44,0,4640,1013.6,16000,16000,248.91,24.25946,120.955455,8,186,241.44,1,9,2,3,perhour
2025,04,01,06,13,10,780a1d,CPA086  ,B748,31000,32575,545.2,44.18,-192,3566,1013.6,31008,31008,37.97,24.059509,120.647634,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,10,899042,MDA2369 ,B738,16000,16650,334.7,241.44,0,4640,1013.6,16000,16000,248.91,24.255707,120.947876,8,186,241.44,1,9,2,3,perhour
2025,04,01,06,13,15,780a1d,CPA086  ,B748,31000,32575,544.5,44.26,96,3566,1013.6,31008,31008,37.97,24.069835,120.658541,8,186,44.26,1,9,1,3,perhour
2025,04,01,06,13,15,899042,MDA2369 ,B738,16000,16650,334.7,241.44,0,4640,1013.6,16000,16000,248.91,24.251854,120.940195,8,186,241.44,1,9,2,3,perhour
2025,04,01,06,13,20,780a1d,CPA086  ,B748,31000,32575,545.2,44.18,-96,3566,1013.6,31008,31008,37.97,24.078369,120.667572,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,20,899042,MDA2369 ,B738,16000,16650,335.6,241.53,0,4640,1013.6,16000,16000,248.91,24.248456,120.933354,8,186,241.53,1,9,2,3,perhour
2025,04,01,06,13,25,780a1d,CPA086  ,B748,31000,32575,545.2,44.18,-128,3566,1013.6,31008,31008,37.97,24.087067,120.676778,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,25,899042,MDA2369 ,B738,16000,16650,335.6,241.53,-32,4640,1013.6,16000,16000,248.91,24.245057,120.926462,8,186,241.53,1,9,2,3,perhour
2025,04,01,06,13,30,780a1d,CPA086  ,B748,31000,32575,545.2,44.18,-32,3566,1013.6,31008,31008,37.97,24.097207,120.687509,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,30,899042,MDA2369 ,B738,16000,16650,335.6,241.53,-32,4640,1013.6,16000,16000,248.91,24.240829,120.91802,8,186,241.53,1,9,2,3,perhour
2025,04,01,06,13,35,780a1d,CPA086  ,B748,31000,32575,545.2,44.18,192,3566,1013.6,31008,31008,37.97,24.105913,120.696734,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,35,899042,MDA2369 ,B738,16000,16650,336.5,241.61,0,4640,1013.6,16000,16000,248.91,24.237236,120.91076,8,186,241.61,1,9,2,3,perhour
2025,04,01,06,13,40,780a1d,CPA086  ,B748,31000,32575,545.2,44.18,-192,3566,1013.6,31008,31008,37.97,24.11499,120.706321,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,40,899042,MDA2369 ,B738,16000,16650,336.5,241.61,0,4640,1013.6,16000,16000,248.91,24.233559,120.903349,8,186,241.61,1,9,2,3,perhour
2025,04,01,06,13,45,780a1d,CPA086  ,B748,31000,32575,546.0,44.11,-96,3566,1013.6,31008,31008,37.97,24.124054,120.715942,8,186,44.11,1,9,1,3,perhour
2025,04,01,06,13,45,899042,MDA2369 ,B738,16000,16650,336.5,241.61,0,4640,1013.6,16000,16000,248.91,24.229695,120.895524,8,186,241.61,1,9,2,3,perhour
2025,04,01,06,13,50,780a1d,CPA086  ,B748,31000,32575,546.6,44.18,160,3566,1013.6,31008,31008,37.97,24.13353,120.725962,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,50,899042,MDA2369 ,B738,16000,16650,336.5,241.61,0,4640,1013.6,16000,16000,248.91,24.226364,120.888824,8,186,241.61,1,9,2,3,perhour
2025,04,01,06,13,55,780a1d,CPA086  ,B748,31000,32575,546.6,44.18,96,3566,1013.6,31008,31008,37.97,24.141153,120.734046,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,13,55,899042,MDA2369 ,B738,16000,16650,336.5,241.61,0,4640,1013.6,16000,16000,248.91,24.22369,120.883398,8,186,241.61,1,9,2,3,perhour
2025,04,01,06,14,00,780a1d,CPA086  ,B748,31000,32575,546.6,44.18,96,3566,1013.6,31008,31008,37.97,24.15152,120.745036,8,186,44.18,1,9,1,3,perhour
2025,04,01,06,14,00,899042,MDA2369 ,B738,16000,16650,336.5,241.61,0,4640,1013.6,16000,16000,248.91,24.218582,120.873108,8,186,241.61,1,9,2,3,perhour
2025,04,01,06,14,05,780a1d,CPA086  ,B748,31000,32575,548.1,44.19,32,3566,1013.6,31008,31008,37.97,24.159897,120.753886,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,05,899042,MDA2369 ,B738,16000,16650,337.0,241.46,0,4640,1013.6,16000,16000,248.91,24.215286,120.866496,8,186,241.46,1,9,2,3,perhour
2025,04,01,06,14,10,780a1d,CPA086  ,B748,31000,32575,547.3,44.26,160,3566,1013.6,31008,31008,37.97,24.169144,120.763702,8,186,44.26,1,9,1,3,perhour
2025,04,01,06,14,10,899042,MDA2369 ,B738,16000,16650,337.0,241.46,0,4640,1013.6,16000,16000,248.91,24.211121,120.858103,8,186,241.46,1,9,2,3,perhour
2025,04,01,06,14,15,780a1d,CPA086  ,B748,31000,32575,548.1,44.19,-96,3566,1013.6,31008,31008,38.67,24.178441,120.773534,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,15,899042,MDA2369 ,B738,16000,16650,337.0,241.46,0,4640,1013.6,16000,16000,248.91,24.20755,120.850983,8,186,241.46,1,9,2,3,perhour
2025,04,01,06,14,20,780a1d,CPA086  ,B748,31000,32575,548.1,44.19,-96,3566,1013.6,31008,31008,38.67,24.187912,120.78359,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,20,899042,MDA2369 ,B738,16000,16650,337.0,241.46,0,4640,1013.6,16000,16000,248.91,24.204071,120.843964,8,186,241.46,1,9,2,3,perhour
2025,04,01,06,14,25,780a1d,CPA086  ,B748,31000,32575,548.1,44.19,-96,3566,1013.6,31008,31008,38.67,24.196503,120.792657,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,25,899042,MDA2369 ,B738,16000,16650,337.0,241.46,0,4640,1013.6,16000,16000,248.91,24.200134,120.836032,8,186,241.46,1,9,2,3,perhour
2025,04,01,06,14,30,780a1d,CPA086  ,B748,31000,32575,548.1,44.19,160,3566,1013.6,31008,31008,38.67,24.205581,120.802347,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,30,899042,MDA2369 ,B738,16000,16650,337.4,241.31,0,4640,1013.6,16000,16000,248.91,24.196014,120.827891,8,186,241.31,1,9,2,3,perhour
2025,04,01,06,14,35,780a1d,CPA086  ,B748,31000,32575,548.1,44.19,0,3566,1013.6,31008,31008,38.67,24.215424,120.812785,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,35,899042,MDA2369 ,B738,16000,16650,338.3,241.39,0,4640,1013.6,16000,16000,248.91,24.192267,120.820382,8,186,241.39,1,9,2,3,perhour
2025,04,01,06,14,40,899042,MDA2369 ,B738,16000,16650,337.8,241.54,0,4640,1013.6,16000,16000,248.91,24.188776,120.813334,8,186,241.54,1,9,2,3,perhour
2025,04,01,06,14,40,780a1d,CPA086  ,B748,31000,32575,549.5,44.19,-64,3566,1013.6,31008,31008,38.67,24.224388,120.822247,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,45,899042,MDA2369 ,B738,16000,16650,338.3,241.39,0,4640,1013.6,16000,16000,248.91,24.185144,120.806079,8,186,241.39,1,9,2,3,perhour
2025,04,01,06,14,45,780a1d,CPA086  ,B748,31000,32575,549.5,44.19,128,3566,1013.6,31008,31008,38.67,24.23314,120.831523,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,50,899042,MDA2369 ,B738,16000,16650,338.3,241.39,0,4640,1013.6,16000,16000,248.91,24.181046,120.797882,8,186,241.39,1,9,2,3,perhour
2025,04,01,06,14,50,780a1d,CPA086  ,B748,31000,32575,549.5,44.19,160,3566,1013.6,31008,31008,38.67,24.242294,120.841217,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,14,55,899042,MDA2369 ,B738,16000,16650,338.3,241.39,0,4640,1013.6,16000,16000,248.91,24.177277,120.790325,8,186,241.39,1,9,2,3,perhour
2025,04,01,06,14,55,780a1d,CPA086  ,B748,31000,32575,549.5,44.19,-96,3566,1013.6,31008,31008,38.67,24.251947,120.851475,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,15,00,899042,MDA2369 ,B738,16000,16650,338.3,241.39,0,4640,1013.6,16000,16000,248.91,24.173813,120.783437,8,186,241.39,1,9,2,3,perhour
2025,04,01,06,15,00,780a1d,CPA086  ,B748,31000,32575,550.2,44.26,32,3566,1013.6,31008,31008,38.67,24.260885,120.86101,8,186,44.26,1,9,1,3,perhour
2025,04,01,06,15,05,899042,MDA2369 ,B738,16000,16650,337.8,241.54,0,4640,1013.6,16000,16000,248.91,24.169922,120.775659,8,186,241.54,1,9,2,3,perhour
2025,04,01,06,15,05,780a1d,CPA086  ,B748,31000,32575,549.5,44.19,32,3566,1013.6,31008,31008,38.67,24.270056,120.870701,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,15,10,899042,MDA2369 ,B738,16000,16650,338.3,241.39,0,4640,1013.6,14016,16000,248.91,24.166151,120.768041,8,186,241.39,1,9,2,3,perhour
2025,04,01,06,15,10,780a1d,CPA086  ,B748,31000,32575,549.5,44.19,32,3566,1013.6,31008,31008,38.67,24.278621,120.879822,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,15,15,899042,MDA2369 ,B738,15975,16625,337.0,241.46,-416,4640,1013.6,14016,14000,248.91,24.162369,120.760498,8,186,241.46,1,9,2,3,perhour
2025,04,01,06,15,15,780a1d,CPA086  ,B748,31000,32575,549.5,44.19,-160,3566,1013.6,31008,31008,38.67,24.288118,120.889875,8,186,44.19,1,9,1,3,perhour
2025,04,01,06,15,20,899042,MDA2369 ,B738,15900,16575,336.1,241.38,-416,4640,1013.6,14016,14000,248.91,24.158423,120.752546,8,186,241.38,1,9,2,3,perhour
2025,04,01,06,15,20,780a1d,CPA086  ,B748,31000,32575,550.2,44.26,96,3566,1013.6,31008,31008,38.67,24.297475,120.899773,8,186,44.26,1,9,1,3,perhour
2025,04,01,06,15,25,899042,MDA2369 ,B738,15850,16500,334.7,241.44,-1120,4640,1013.6,14016,14000,248.91,24.156235,120.748189,8,186,241.44,1,9,2,3,perhour
2025,04,01,06,15,25,780a1d,CPA086  ,B748,31000,32550,550.2,44.26,160,3566,1013.6,31008,31008,38.67,24.306599,120.909516,8,186,44.26,1,9,1,3,perhour
2025,04,01,06,15,30,899042,MDA2369 ,B738,15750,16400,332.9,241.66,-1120,4640,1013.6,14016,14000,248.91,24.151348,120.738399,8,186,241.66,1,9,2,3,perhour
2025,04,01,06,15,30,780a1d,CPA086  ,B748,31000,32575,550.2,44.26,-96,3566,1013.6,31008,31008,38.67,24.31572,120.91924,8,186,44.26,1,9,1,3,perhour
2025,04,01,06,15,35,899042,MDA2369 ,B738,15650,16325,331.5,241.73,-1120,4640,1013.6,14016,14000,248.91,24.148132,120.731913,8,186,241.73,1,9,2,3,perhour
2025,04,01,06,15,35,780a1d,CPA086  ,B748,31000,32575,550.9,44.19,-128,3566,1013.6,31008,31008,38.67,24.324875,120.928955,8,186,44.19,1,9,1,3,perhour
