year,month,day,hour,minute,second,hex,flight,t,alt_baro,alt_geom,gs,track,geom_rate,squawk,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,lat,lon,nic,rc,nic_baro,nac_p,nac_v,sil,sil_type,geohash,ecef_x,ecef_y,ecef_z,cluster
2025,4,1,7,57,45,71c552,JJA2122,B38M,37000,39025,476.3,29.15,0,6570,1013.6,36992,37008,23.2,23.723648,120.631409,8,186,1,9,2,3,perhour,wsjycnc078d0,-2977349.809753406,5028130.659169466,2568002.427542512,4
2025,4,1,7,57,45,899042,MDA2370,B738,11150,11525,323.6,47.88,-1056,2151,1016.8,4992,5008,45.0,24.731049,120.932109,8,186,1,9,2,3,perhour,wsmuxyhhf3sj,-2976111.8806741573,4966402.351955723,2666836.973746831,39
2025,4,1,7,57,45,7811aa,CSZ9073,B738,3900,4075,174.3,48.72,32,3157,1016.8,4000,4000,54.14,24.929422,121.033786,8,186,1,9,1,3,perhour,wsqjf4q07th4,-2979080.916600228,4951407.301753249,2685909.8078167094,39
2025,4,1,7,57,50,71c552,JJA2122,B38M,37000,39025,476.3,29.15,0,6570,1013.6,36992,37008,23.2,23.734222,120.637817,8,186,1,9,2,3,perhour,wsjz10tvbgsj,-2977670.5720382454,5027389.783043671,2569080.811681168,4
2025,4,1,7,57,50,899042,MDA2370,B738,11075,11450,320.1,48.04,-992,2151,1016.8,4992,5008,45.7,24.736183,120.938329,8,186,1,9,2,3,perhour,wsqh8p0deqdp,-2976517.472717641,4965856.446026591,2667346.198415861,39
2025,4,1,7,57,50,7811aa,CSZ9073,B738,3900,4075,175.2,49.4,32,3157,1016.8,4000,4000,54.14,24.932739,121.038055,8,186,1,9,1,3,perhour,wsqjf6c5xp7j,-2979369.649362599,4951052.082692481,2686244.3370171054,39
2025,4,1,7,57,55,71c552,JJA2122,B38M,37000,39000,476.3,29.15,0,6570,1013.6,36992,37008,23.2,23.74324,120.64326,8,186,1,9,2,3,perhour,wsjz163drswz,-2977938.4625618346,5026752.931639755,2569997.370693175,4
2025,4,1,7,57,55,899042,MDA2370,B738,11000,11375,316.6,48.2,-960,2151,1016.8,4992,5008,45.7,24.740845,120.94401,8,186,1,9,2,3,perhour,wsqh8putzey1,-2976887.54869048,4965357.326254961,2667807.705596521,39
2025,4,1,7,57,55,7811aa,CSZ9073,B738,3900,4075,173.4,50.62,-96,3157,1016.8,4000,4000,54.14,24.935303,121.041463,8,186,1,9,1,3,perhour,wsqjf77dwt2k,-2979602.146429931,4950771.858302221,2686502.917784748,39
2025,4,1,7,58,0,71c552,JJA2122,B38M,37000,39000,476.3,29.15,0,6570,1013.6,36992,37008,23.2,23.752716,120.649007,8,186,1,9,2,3,perhour,wsjz1kjctehn,-2978225.932185585,5026088.469202725,2570963.63345119,4
2025,4,1,7,58,0,899042,MDA2370,B738,10900,11275,312.4,48.5,-928,2151,1016.8,4992,5008,45.7,24.746063,120.95047,8,186,1,9,2,3,perhour,wsqhb2ckq0rp,-2977308.162658998,4964789.529521026,2668322.179670125,39
2025,4,1,7,58,0,7811aa,CSZ9073,B738,3900,4075,172.7,50.87,-64,3157,1016.8,4000,4000,54.14,24.93631,121.042837,8,186,1,9,1,3,perhour,wsqjf7s8w90g,-2979696.520133233,4950659.948518706,2686604.4728005105,39
2025,4,1,7,58,5,71c552,JJA2122,B38M,37000,39000,476.3,29.15,0,6570,1013.6,36992,37008,23.2,23.762192,120.654755,8,186,1,9,2,3,perhour,wsjz1tf0g9dh,-2978513.3047087155,5025423.810219073,2571929.8258856568,4
2025,4,1,7,58,5,899042,MDA2370,B738,10825,11200,309.6,48.54,-928,2151,1016.8,4992,5008,47.11,24.75094,120.956519,8,186,1,9,2,3,perhour,wsqhb3vbejts,-2977704.782911011,4964262.5773730725,2668805.364278085,39
2025,4,1,7,58,5,7811aa,CSZ9073,B738,3875,4050,171.7,49.72,-64,3157,1016.8,4000,4000,54.14,24.940408,121.048192,8,186,1,9,1,3,perhour,wsqjfs287m1b,-2980056.530418252,4950210.878976016,2687014.530571269,39
2025,4,1,7,58,10,71c552,JJA2122,B38M,37000,39000,476.8,29.25,0,6570,1013.6,36992,37008,23.2,23.771713,120.660553,8,186,1,9,2,3,perhour,wsjz1xw268mr,-2978803.8468093053,5024754.668960502,2572900.535760673,4
2025,4,1,7,58,10,899042,MDA2370,B738,10750,11100,304.7,48.73,-768,2151,1016.8,4992,5008,47.11,24.755642,120.962375,8,186,1,9,2,3,perhour,wsqhbddh5dhh,-2978085.2184622376,4963746.651315255,2669267.654896541,39
2025,4,1,7,58,10,7811aa,CSZ9073,B738,3875,4050,173.7,48.97,-64,3157,1016.8,4000,4000,54.14,24.943039,121.051483,8,186,1,9,1,3,perhour,wsqjfsdzxzrz,-2980277.2126232013,4949933.988891635,2687279.851421572,39
2025,4,1,7,58,15,71c552,JJA2122,B38M,37000,39000,476.3,29.15,0,6570,1013.6,36992,37008,23.2,23.780559,120.665899,8,186,1,9,2,3,perhour,wsjz3c45z1rx,-2979070.032491856,5024134.96511538,2573802.3626024392,4
2025,4,1,7,58,15,899042,MDA2370,B738,10700,11050,301.1,48.64,-800,2151,1016.8,4992,5008,47.11,24.760297,120.968179,8,186,1,9,2,3,perhour,wsqhbeqr4vgu,-2978469.30407505,4963247.114958167,2669731.557650611,39
2025,4,1,7,58,15,7811aa,CSZ9073,B738,3825,4000,175.1,48.94,-64,3157,1016.8,4000,4000,54.14,24.945715,121.054878,8,186,1,9,1,3,perhour,wsqjftjrr476,-2980498.63376803,4949638.023342292,2687543.2768310467,39
2025,4,1,7,58,20,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.790115,120.671743,8,186,1,9,2,3,perhour,wsjz3fy7rqv5,-2979363.4446865097,5023461.797515158,2574776.5031736954,4
2025,4,1,7,58,20,899042,MDA2370,B738,10625,10975,296.8,48.41,-800,2151,1016.8,4992,5008,47.11,24.764999,120.973983,8,186,1,9,2,3,perhour,wsqhbu6dd47t,-2978848.611673573,4962739.709279908,2670196.9965633685,39
2025,4,1,7,58,20,7811aa,CSZ9073,B738,3750,3925,175.1,48.94,-864,3157,1016.8,4000,4000,54.14,24.948368,121.058194,8,186,1,9,1,3,perhour,wsqjftxyu2gu,-2980710.192153272,4949341.154250735,2687801.161682725,39
2025,4,1,7,58,25,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.801321,120.678544,8,186,1,9,2,3,perhour,wsjz6hgktzu6,-2979702.714354864,5022674.91637898,2575918.75383668,4
2025,4,1,7,58,25,899042,MDA2370,B738,10550,10900,292.6,48.46,-704,2151,1016.8,4992,5008,47.11,24.769455,120.979513,8,186,1,9,2,3,perhour,wsqhbvnsdcp4,-2979209.9994995752,4962256.323614497,2670637.5637438814,39
2025,4,1,7,58,25,7811aa,CSZ9073,B738,3675,3875,175.7,48.69,-1024,3157,1016.8,3008,4000,54.14,24.951068,121.061563,8,186,1,9,1,3,perhour,wsqjfy4qdbhn,-2980928.725173143,4949045.539300712,2688066.9925733884,39
2025,4,1,7,58,30,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.81012,120.683882,8,186,1,9,2,3,perhour,wsjz6nx2420d,-2979968.738347929,5022057.025505703,2576815.584973382,4
2025,4,1,7,58,30,899042,MDA2370,B738,10500,10850,288.3,48.51,-832,2151,1016.8,4992,5008,47.11,24.774033,120.985158,8,186,1,9,2,3,perhour,wsqhcjfxnw2r,-2979581.897246333,4961767.960774394,2671093.628305228,39
2025,4,1,7,58,30,7811aa,CSZ9073,B738,3575,3750,175.6,48.23,-1120,3157,1016.8,3008,4000,54.14,24.953768,121.064879,8,186,1,9,1,3,perhour,wsqjfysy0ps8,-2981131.954929312,4948734.909387509,2688323.1718596914,39
2025,4,1,7,58,35,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.819756,120.689738,8,186,1,9,2,3,perhour,wsjzd2784sr7,-2980260.78085464,5021379.683495029,2577797.656955817,4
2025,4,1,7,58,35,899042,MDA2370,B738,10400,10750,286.8,48.25,-1280,2151,1016.8,4992,5008,47.11,24.778173,120.990255,8,186,1,9,2,3,perhour,wsqhcnwrm60z,-2979909.648259089,4961313.688851632,2671499.0440450017,39
2025,4,1,7,58,35,7811aa,CSZ9073,B738,3475,3675,175.1,48.94,-1184,3157,1016.8,3008,4000,54.14,24.956543,121.06837,8,186,1,9,1,3,perhour,wsqjfzpq3kz9,-2981355.581182474,4948423.9773296295,2688593.334391599,39
2025,4,1,7,58,40,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.829575,120.695699,8,186,1,9,2,3,perhour,wsjzd6pcmdsp,-2980557.6280678697,5020689.647562942,2578798.304742848,4
2025,4,1,7,58,40,899042,MDA2370,B738,10300,10650,284.7,48.13,-1184,2151,1016.8,4992,5008,47.11,24.782503,120.995541,8,186,1,9,2,3,perhour,wsqhcrd283qs,-2980249.128798705,4960841.947508677,2671923.632978296,39
2025,4,1,7,58,40,7811aa,CSZ9073,B738,3375,3575,175.1,48.94,-1184,3157,1016.8,3008,4000,54.14,24.959122,121.071668,8,186,1,9,1,3,perhour,wsqjgp9tqmdf,-2981563.6882213405,4948125.030221419,2688840.5109740435,39
2025,4,1,7,58,45,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.83905,120.701447,8,186,1,9,2,3,perhour,wsjzdeu0e940,-2980843.522333924,5020023.856128963,2579763.823914861,4
2025,4,1,7,58,45,899042,MDA2370,B738,10200,10525,281.9,48.16,-832,2151,1016.8,4992,5008,47.11,24.787079,121.00118,8,186,1,9,2,3,perhour,wsqj12q75y7j,-2980609.6196771464,4960336.030896296,2672369.8542515333,39
2025,4,1,7,58,45,7811aa,CSZ9073,B738,3300,3475,174.4,49.18,-1184,3157,1016.8,3008,4000,54.14,24.961624,121.074829,8,186,1,9,1,3,perhour,wsqn505gzzzz,-2981761.7998427907,4947836.291478651,2689079.9160953425,39
2025,4,1,7,58,50,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.848944,120.707409,8,186,1,9,2,3,perhour,wsjzdv86nmrs,-2981138.34128887,5019330.55940964,2580771.9646256613,4
2025,4,1,7,58,50,899042,MDA2370,B738,10150,10475,277.5,47.92,-704,2151,1016.8,4992,5008,47.11,24.791161,121.006113,8,186,1,9,2,3,perhour,wsqj191fyz3e,-2980931.46834732,4959904.332841911,2672775.7456765533,39
2025,4,1,7,58,50,7811aa,CSZ9073,B738,3250,3425,173.8,49.43,-1184,3157,1016.8,3008,4000,54.14,24.963272,121.076914,8,186,1,9,1,3,perhour,wsqn50mt8e4t,-2981894.79203922,4947649.701230183,2689239.6428018427,39
2025,4,1,7,58,55,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.858627,120.713317,8,186,1,9,2,3,perhour,wsjzdzkf84mj,-2981433.0853802417,5018648.090085042,2581758.5311584924,4
2025,4,1,7,58,55,899042,MDA2370,B738,10075,10400,273.3,47.97,-704,2151,1016.8,4992,5008,47.81,24.795639,121.011556,8,186,1,9,2,3,perhour,wsqj19vvjdhh,-2981284.312216988,4959424.291166697,2673218.419610974,39
2025,4,1,7,58,55,7811aa,CSZ9073,B738,3150,3325,172.4,49.47,-1184,3157,1016.8,3008,4000,54.14,24.966663,121.081255,8,186,1,9,1,3,perhour,wsqn5309mer3,-2982173.203693532,4947263.78045754,2689568.66507743,39
2025,4,1,7,59,0,71c552,JJA2122,B38M,37000,39000,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.867984,120.718965,8,186,1,9,2,3,perhour,wsjzg10c5f8q,-2981712.3711045226,5017991.63378283,2582711.8126518894,4
2025,4,1,7,59,0,899042,MDA2370,B738,10025,10350,269.7,47.85,-800,2151,1016.8,4992,5008,47.81,24.79982,121.016684,8,186,1,9,2,3,perhour,wsqj1f9tmjeb,-2981620.5169310044,4958978.396324988,2673634.2761051,39
2025,4,1,7,59,0,7811aa,CSZ9073,B738,3075,3250,170.1,48.81,-832,3157,1016.8,3008,3008,54.14,24.969503,121.084831,8,186,1,9,1,3,perhour,wsqn53e3ch9z,-2982402.436762253,4946945.719606087,2689845.341084492,39
2025,4,1,7,59,5,71c552,JJA2122,B38M,37000,39000,475.0,29.1,32,6570,1013.6,36992,37008,23.2,23.876862,120.724335,8,186,1,9,2,3,perhour,wsjzg4subcst,-2981978.168014069,5017368.073724468,2583616.230437817,4
2025,4,1,7,59,5,899042,MDA2370,B738,9925,10250,266.9,47.89,-1056,2151,1016.8,4992,5008,47.81,24.804289,121.022074,8,186,1,9,2,3,perhour,wsqj1gmx6wwg,-2981965.267615772,4958495.445455907,2674072.8070028066,39
2025,4,1,7,59,5,7811aa,CSZ9073,B738,3025,3200,169.3,48.59,-832,3157,1016.8,3008,3008,54.14,24.972061,121.088003,8,186,1,9,1,3,perhour,wsqn56j8fcx4,-2982607.158962896,4946665.9230274325,2690096.795602266,39
2025,4,1,7,59,10,71c552,JJA2122,B38M,37000,39000,475.0,29.1,32,6570,1013.6,36992,37008,23.2,23.888188,120.731195,8,186,1,9,2,3,perhour,wsjzgk9yb8zz,-2982317.8328012177,5016571.907953481,2584769.940325765,4
2025,4,1,7,59,10,899042,MDA2370,B738,9825,10150,266.2,47.74,-1504,2151,1016.8,4992,5008,47.81,24.807999,121.02656,8,186,1,9,2,3,perhour,wsqj4h0v54py,-2982249.9712184225,4958089.8587687705,2674434.6716428567,39
2025,4,1,7,59,10,7811aa,CSZ9073,B738,2950,3125,168.9,49.8,-832,3157,1016.8,3008,3008,54.14,24.974579,121.091309,8,186,1,9,1,3,perhour,wsqn5d2p2nbq,-2982820.824848266,4946374.826738824,2690340.993724072,39
2025,4,1,7,59,15,71c552,JJA2122,B38M,37000,39000,475.0,29.1,32,6570,1013.6,36992,37008,23.2,23.896637,120.736338,8,186,1,9,2,3,perhour,wsjzgqm80848,-2982573.282178543,5015976.517809531,2585630.5221631983,4
2025,4,1,7,59,15,899042,MDA2370,B738,9700,10025,264.8,47.76,-1504,2151,1016.8,4992,5008,47.81,24.812576,121.032076,8,186,1,9,2,3,perhour,wsqj4huzez2v,-2982599.309651605,4957590.011604423,2674880.872442622,39
2025,4,1,7,59,15,7811aa,CSZ9073,B738,2875,3075,168.1,49.58,-832,3157,1016.8,3008,3008,54.14,24.977231,121.094677,8,186,1,9,1,3,perhour,wsqn5dfqymrd,-2983040.1314117843,4946081.011895749,2690601.911009392,39
2025,4,1,7,59,20,71c552,JJA2122,B38M,37000,39000,475.0,29.1,0,6570,1013.6,36992,37008,23.2,23.906845,120.742493,8,186,1,9,2,3,perhour,wsmb58452nbj,-2982876.576414452,5015260.077632115,2586670.193803484,4
2025,4,1,7,59,20,899042,MDA2370,B738,9575,9900,264.8,47.76,-1600,2151,1016.8,4992,5008,49.92,24.816238,121.03653,8,186,1,9,2,3,perhour,wsqj4m8j5d41,-2982878.707245519,4957182.010206064,2675234.6590192085,39
2025,4,1,7,59,20,7811aa,CSZ9073,B738,2800,2975,167.3,48.88,-864,3157,1016.8,3008,3008,54.14,24.979843,121.097972,8,186,1,9,1,3,perhour,wsqn5eky5k0x,-2983246.941386655,4945780.758745531,2690852.353091788,39
2025,4,1,7,59,25,71c552,JJA2122,B38M,37000,39000,475.4,29.21,-32,6570,1013.6,36992,37008,23.2,23.915933,120.748038,8,186,1,9,2,3,perhour,wsmb59y03jnc,-2983152.129956004,5014618.703080031,2587595.725800834,4
2025,4,1,7,59,25,899042,MDA2370,B738,9450,9775,264.9,48.37,-1600,2151,1016.8,4992,5008,51.33,24.820489,121.041715,8,186,1,9,2,3,perhour,wsqj4q7vu6s2,-2983207.104894428,4956712.349886677,2675647.9021672187,39
2025,4,1,7,59,25,7811aa,CSZ9073,B738,2725,2900,165.1,48.68,-864,3157,1016.8,3008,3008,54.14,24.982072,121.10074,8,186,1,9,1,3,perhour,wsqn5eyg5gb8,-2983421.0928582344,4945529.247538906,2691067.396848397,39
2025,4,1,7,59,30,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.925613,120.753937,8,186,1,9,2,3,perhour,wsmb5gd2f9t8,-2983441.2526404904,5013929.792605892,2588578.385840952,4
2025,4,1,7,59,30,899042,MDA2370,B738,9300,9625,265.8,48.81,-1760,2151,1016.8,4992,5008,51.33,24.824615,121.046804,8,186,1,9,2,3,perhour,wsqj4rptfgwu,-2983526.5667170426,4956246.721164271,2676045.305415757,39
2025,4,1,7,59,30,7811aa,CSZ9073,B738,2650,2825,163.8,49.21,-896,3157,1016.8,3008,3008,54.14,24.984741,121.104075,8,186,1,9,1,3,perhour,wsqn5u369mr3,-2983633.4844363043,4945230.501914063,2691326.788302304,39
2025,4,1,7,59,35,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.936325,120.760396,8,186,1,9,2,3,perhour,wsmb5vrp1nms,-2983758.885190178,5013177.474143762,2589669.1411389243,4
2025,4,1,7,59,35,899042,MDA2370,B738,9125,9425,266.3,48.35,-2176,2151,1016.8,4992,5008,51.33,24.828827,121.051992,8,186,1,9,2,3,perhour,wsqj4xgq7ug6,-2983845.3116888604,4955760.604843283,2676444.972180609,39
2025,4,1,7,59,35,7811aa,CSZ9073,B738,2575,2775,160.3,49.55,-928,3157,1016.8,3008,3008,54.14,24.987259,121.10733,8,186,1,9,1,3,perhour,wsqn5ug9m6dm,-2983846.174056424,4944947.891655533,2691574.169929528,39
2025,4,1,7,59,40,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.944656,120.765502,8,186,1,9,2,3,perhour,wsmbhnfz8pku,-2984012.985439412,5012587.944563214,2590517.387227787,4
2025,4,1,7,59,40,899042,MDA2370,B738,8975,9275,267.7,48.33,-2176,2151,1016.8,4992,5008,51.33,24.832686,121.056743,8,186,1,9,2,3,perhour,wsqj68wufs4n,-2984141.827650319,4955323.184489264,2676815.378507279,39
2025,4,1,7,59,40,7811aa,CSZ9073,B738,2500,2700,156.0,49.16,-896,3157,1016.8,3008,3008,54.14,24.989614,121.110379,8,186,1,9,1,3,perhour,wsqn5vjzh3ev,-2984041.445928132,4944676.636118847,2691801.8959029494,39
2025,4,1,7,59,45,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.954432,120.77141,8,186,1,9,2,3,perhour,wsmbk0z09vf2,-2984303.6594565986,5011900.375676202,2591512.690540349,4
2025,4,1,7,59,45,899042,MDA2370,B738,8825,9125,268.4,48.17,-1728,2151,1016.8,4000,4000,51.33,24.836838,121.06191,8,186,1,9,2,3,perhour,wsqj6c6t4fnv,-2984467.190684856,4954852.332321068,2677215.3467451604,39
2025,4,1,7,59,45,7811aa,CSZ9073,B738,2425,2600,152.4,48.99,-992,3157,1016.8,3008,3008,54.14,24.991941,121.113281,8,186,1,9,1,3,perhour,wsqn5vxuxgrz,-2984221.118185118,4944408.235899471,2692023.573955473,39
2025,4,1,7,59,50,71c552,JJA2122,B38M,37000,38975,475.4,29.21,32,6570,1013.6,36992,37008,23.2,23.964161,120.777369,8,186,1,9,2,3,perhour,wsmbk6e3kems,-2984599.6852931734,5011211.824734952,2592503.133839081,4
2025,4,1,7,59,50,899042,MDA2370,B738,8675,8975,268.3,47.87,-1760,2151,1016.8,4000,4000,51.33,24.84137,121.067403,8,186,1,9,2,3,perhour,wsqj6fnx6zn8,-2984811.50375543,4954349.243819588,2677653.655921816,39
2025,4,1,7,59,50,7811aa,CSZ9073,B738,2350,2525,149.7,49.61,-992,3157,1016.8,3008,3008,54.14,24.994308,121.116333,8,186,1,9,1,3,perhour,wsqnhn44rhew,-2984416.3080024505,4944136.313323921,2692252.4967312627,39
2025,4,1,7,59,55,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.974449,120.78364,8,186,1,9,2,3,perhour,wsmbkkrvqc1w,-2984909.8482878464,5010485.1295338925,2593550.403808441,4
2025,4,1,7,59,55,899042,MDA2370,B738,8525,8825,269.7,47.55,-1792,2151,1016.8,4000,4000,51.33,24.845444,121.072286,8,186,1,9,2,3,perhour,wsqj74fphwrw,-2985114.0381366834,4953896.223480335,2678045.708678887,39
2025,4,1,7,59,55,7811aa,CSZ9073,B738,2300,2475,146.0,48.89,-736,3157,1016.8,3008,3008,54.14,24.996323,121.118927,8,186,1,9,1,3,perhour,wsqnhnkn5s3f,-2984584.07131666,4943908.307275232,2692449.154496144,39
2025,4,1,8,0,0,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.983387,120.789029,8,186,1,9,2,3,perhour,wsmbkw5ck77u,-2985173.9643433546,5009856.734288028,2594460.1822530334,4
2025,4,1,8,0,0,899042,MDA2370,B738,8375,8650,269.9,48.45,-1632,2151,1016.8,4000,4000,51.33,24.849564,121.077372,8,186,1,9,2,3,perhour,wsqj75tz5q2p,-2985429.374168284,4953424.8236260135,2678439.1831095354,39
2025,4,1,8,0,0,7811aa,CSZ9073,B738,2225,2400,142.4,48.7,-800,3157,1016.8,3008,3008,54.14,24.998645,121.12178,8,186,1,9,1,3,perhour,wsqnhny5wj1j,-2984763.1374510936,4943648.534826222,2692673.530227005,39
2025,4,1,8,0,5,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,23.994278,120.795695,8,186,1,9,2,3,perhour,wsmbsb08z9we,-2985504.265482366,5009085.676033749,2595568.6667320314,4
2025,4,1,8,0,5,899042,MDA2370,B738,8225,8525,269.9,48.45,-1696,2151,1016.8,4000,4000,51.33,24.853638,121.082408,8,186,1,9,2,3,perhour,wsqj7k3wbtgj,-2985748.5635987422,4952969.67455842,2678834.399006254,39
2025,4,1,8,0,5,7811aa,CSZ9073,B738,2175,2350,139.6,48.78,-800,3157,1016.8,3008,3008,54.14,25.000626,121.124268,8,186,1,9,1,3,perhour,wsqnhr0p0n2r,-2984922.5428637853,4943427.396357003,2692866.751784733,39
2025,4,1,8,0,10,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.002014,120.800425,8,186,1,9,2,3,perhour,wsmbsckjvgtq,-2985738.3007465284,5008538.126407619,2596355.9787820824,4
2025,4,1,8,0,10,899042,MDA2370,B738,8075,8375,270.4,47.7,-1664,2151,1016.8,4000,4000,51.33,24.857941,121.087646,8,186,1,9,2,3,perhour,wsqj7mm248hc,-2986076.0432364023,4952488.865483563,2679249.5070351795,39
2025,4,1,8,0,10,7811aa,CSZ9073,B738,2100,2275,138.9,49.09,-800,3157,1016.8,3008,3008,54.14,25.002974,121.127221,8,186,1,9,1,3,perhour,wsqnhrdhuu4j,-2985109.562021756,4943161.343319892,2693093.7367840474,39
2025,4,1,8,0,15,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.012808,120.80696,8,186,1,9,2,3,perhour,wsmbt52uwpy7,-2986058.9821018577,5007777.347455577,2597454.4320354457,4
2025,4,1,8,0,15,899042,MDA2370,B738,7925,8200,271.0,47.24,-2048,2151,1016.8,4000,4000,51.33,24.862244,121.092784,8,186,1,9,2,3,perhour,wsqj7w1146hn,-2986391.231218335,4952007.304220447,2679661.389983813,39
2025,4,1,8,0,15,7811aa,CSZ9073,B738,2025,2200,136.9,49.44,-672,3157,1016.8,3008,3008,54.14,25.004929,121.12971,8,186,1,9,1,3,perhour,wsqnk25bqbd5,-2985266.0782992826,4942935.265765315,2693281.107753126,39
2025,4,1,8,0,20,71c552,JJA2122,B38M,37000,38975,475.4,29.21,32,6570,1013.6,36992,37008,23.2,24.022444,120.812816,8,186,1,9,2,3,perhour,wsmbtjjhyshu,-2986346.986993746,5007096.878166639,2598434.963340095,4
2025,4,1,8,0,20,899042,MDA2370,B738,7775,8050,271.8,47.68,-2048,2151,1016.8,4000,4000,51.33,24.866409,121.097717,8,186,1,9,2,3,perhour,wsqj7wu9m6d7,-2986695.530425206,4951547.834792903,2680062.527167056,39
2025,4,1,8,0,20,7811aa,CSZ9073,B738,1975,2150,135.4,48.89,-704,3157,1016.8,3008,3008,54.14,25.007034,121.132406,8,186,1,9,1,3,perhour,wsqnk2mut9h2,-2985440.359190668,4942698.268059375,2693486.8125763405,39
2025,4,1,8,0,25,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.029755,120.817312,8,186,1,9,2,3,perhour,wsmbtq2rrrj2,-2986569.999901762,5006577.73536164,2599178.8603805,4
2025,4,1,8,0,25,899042,MDA2370,B738,7650,7900,272.5,47.53,-1632,2151,1016.8,4000,4000,51.33,24.870483,121.102651,8,186,1,9,2,3,perhour,wsqj7z830619,-2987002.043898201,4951091.919003547,2680454.460356392,39
2025,4,1,8,0,25,7811aa,CSZ9073,B738,1925,2100,134.7,49.21,-704,3157,1016.8,3008,3008,54.14,25.00914,121.13505,8,186,1,9,1,3,perhour,wsqnk2zbg1xg,-2985610.1106576053,4942463.928044694,2693692.613528593,39
2025,4,1,8,0,30,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.042068,120.824788,8,186,1,9,2,3,perhour,wsmbv2tzjw7c,-2986936.948640665,5005708.2218264,2600431.6171677634,4
2025,4,1,8,0,30,899042,MDA2370,B738,7475,7725,273.2,47.37,-2016,2151,1016.8,4000,4000,51.33,24.874741,121.107686,8,186,1,9,2,3,perhour,wsqjeb7cvegc,-2987309.194575083,4950617.408223426,2680861.737540621,39
2025,4,1,8,0,35,71c552,JJA2122,B38M,37000,38975,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.050515,120.829917,8,186,1,9,2,3,perhour,wsmbvd38mhuq,-2987188.52784651,5005111.560589989,2601290.967564303,4
2025,4,1,8,0,35,899042,MDA2370,B738,7325,7575,273.2,47.37,-1632,2151,1016.8,4000,4000,51.33,24.878906,121.112671,8,186,1,9,2,3,perhour,wsqjecpd1u0z,-2987617.7711927528,4950155.108929524,2681262.813628437,39
2025,4,1,8,0,40,71c552,JJA2122,B38M,37000,38975,475.4,29.21,-32,6570,1013.6,36992,37008,23.2,24.061222,120.836447,8,186,1,9,2,3,perhour,wsmbvsnqv2c7,-2987509.7143846783,5004353.600683067,2602380.156427685,4
2025,4,1,8,0,40,899042,MDA2370,B738,7200,7425,273.2,47.67,-1568,2151,1016.8,4000,4000,51.33,24.883575,121.118266,8,186,1,9,2,3,perhour,wsqjs1gtk4sf,-2987966.7812771746,4949640.763475332,2681714.727224004,39
2025,4,1,8,0,45,71c552,JJA2122,B38M,37000,38975,475.4,29.21,-32,6570,1013.6,36992,37008,23.2,24.070129,120.841878,8,186,1,9,2,3,perhour,wsmbvvf6ev70,-2987776.6173073584,5003722.98857273,2603286.167804292,4
2025,4,1,8,0,45,899042,MDA2370,B738,7075,7300,272.6,48.12,-1472,2151,1016.8,4000,4000,51.33,24.887571,121.123127,8,186,1,9,2,3,perhour,wsqjs4xht7mx,-2988272.1559480554,4949197.536037571,2682101.914869792,39
2025,4,1,8,0,50,71c552,JJA2122,B38M,37000,38975,475.4,29.21,-32,6570,1013.6,36992,37008,23.2,24.08003,120.847899,8,186,1,9,2,3,perhour,wsmbvzwu24uw,-2988071.707728029,5003022.692080501,2604293.2140571005,4
